compound_id	notebook_ref	source	regno	status	comment	mismatch_category	notes	registered_smiles	supplier_smiles
CBK669653	EE5509575	chem_reg	4003365	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1ccc(C2NC(=O)Nc3cn(CC(C)C)c(O)c32)cc1	CCOc1ccc(C2NC(=O)N=C3CN(CC(C)C)C(=O)C32)cc1
CBK669654	EE5509576	chem_reg	4003366	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCCn1cc2c(c1O)C(c1ccc(OCC)cc1)NC(=O)N2	CCCCN1CC2=NC(=O)NC(c3ccc(OCC)cc3)C2C1=O
CBK669723	EE5509647	chem_reg	4003437	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(SCCNC(O)c2ccc(=O)n(C)n2)cc1	Cc1ccc(SCCNC(=O)C2=NN(C)C(=O)CC2)cc1
CBK670949	EE5502884	chem_reg	4004673	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCn1cnnc1CNC(O)c1ccc(O)[nH]1	CCn1cnnc1CNC(=O)C1CCC(=O)N1
CBK670987	EE5502922	chem_reg	4004711	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)N2CC(n3cccn3)Cc3ccccc32)ccc1=O	CN1N=C(C(=O)N2CC(n3cccn3)Cc3ccccc32)CCC1=O
CBK671033	EE5502969	chem_reg	4004758	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCC(C)NC(O)c1ccc(=O)n(C)n1	COCC(C)NC(=O)C1=NN(C)C(=O)CC1
CBK671388	EE5505349	chem_reg	4006136	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(Cc1ccc2c(c1)OCO2)C(=O)C1CCCO1	CN(Cc1ccc2c(c1)OCO2)C(=O)c1ccco1
CBK671450	EE5506393	chem_reg	4005181	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1ccc(C(C)NC(O)c2ccc(=O)n(C)n2)cc1OCC	CCOc1ccc(C(C)NC(=O)C2=NN(C)C(=O)CC2)cc1OCC
CBK671594	EE5506543	chem_reg	4005331	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCC(C)NC(O)c1ccc(=O)n(C)n1	CCC(C)NC(=O)C1=NN(C)C(=O)CC1
CBK671638	EE5506588	chem_reg	4005376	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)NCc2cccc(COC(C)(C)C)c2)ccc1=O	CN1N=C(C(=O)NCc2cccc(COC(C)(C)C)c2)CCC1=O
CBK671817	EE5506773	chem_reg	4005561	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)N2CCC(NS(=O)(=O)c3cccs3)CC2)nn1C1CCS(=O)(=O)C1	O=C(C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1)N1CCC(NS(=O)(=O)c2cccs2)CC1
CBK672525	EE5505501	chem_reg	4006288	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)N(C)Cc2cnn(Cc3ccccc3)c2)nn(-c2ccccc2)c1=O	CC1N=C(C(=O)N(C)Cc2cnn(Cc3ccccc3)c2)NN(c2ccccc2)C1=O
CBK672753	EE5505741	chem_reg	4006528	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)NCC(O)c2ccccc2C(F)(F)F)ccc1=O	CN1N=C(C(=O)NCC(O)c2ccccc2C(F)(F)F)CCC1=O
CBK672893	EE5505885	chem_reg	4006672	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1Nc2cn(CCO)c(O)c2C(c2ccc(OCc3ccccc3)cc2)N1	O=C1N=C2CN(CCO)C(=O)C2C(c2ccc(OCc3ccccc3)cc2)N1
CBK672896	EE5505888	chem_reg	4006675	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1Nc2cn(CCCO)c(O)c2C(c2ccc(F)cc2)N1	O=C1N=C2CN(CCCO)C(=O)C2C(c2ccc(F)cc2)N1
CBK672897	EE5505889	chem_reg	4006676	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOCCCn1cc2c(c1O)C(c1ccc(F)cc1)NC(=O)N2	CCOCCCN1CC2=NC(=O)NC(c3ccc(F)cc3)C2C1=O
CBK673246	EE5501252	chem_reg	4007038	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)(C)c1ccccc1NC(O)c1ccc(=O)n(C2CCS(=O)(=O)C2)n1	CC(C)(C)c1ccccc1NC(=O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK673249	EE5501255	chem_reg	4007041	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccccc2Cl)nn1C1CCS(=O)(=O)C1	O=C(Nc1ccccc1Cl)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK673250	EE5501256	chem_reg	4007042	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1ccccc1NC(O)c1ccc(=O)n(C2CCS(=O)(=O)C2)n1	CCOc1ccccc1NC(=O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK673580	EE5501589	chem_reg	4007375	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOCCCn1cc2c(c1O)C(c1ccc(OCc3ccccc3)cc1)NC(=O)N2	CCOCCCN1CC2=NC(=O)NC(c3ccc(OCc4ccccc4)cc3)C2C1=O
CBK673749	EE5501762	chem_reg	4007548	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)NCCN2CCc3ccccc3C2)nn(-c2ccccc2)c1=O	CC1N=C(C(=O)NCCN2CCc3ccccc3C2)NN(c2ccccc2)C1=O
CBK673857	EE5501871	chem_reg	4007657	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]cc(C(O)NC2CCN(CC3CCCCC3)CC2)[nH]1	O=C1NCC(C(=O)NC2CCN(CC3CCCCC3)CC2)N1
CBK674088	EE5503105	chem_reg	4007890	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1Nc2cn(Cc3cccs3)c(O)c2C(c2ccc3c(c2)OCO3)N1	O=C1N=C2CN(Cc3cccs3)C(=O)C2C(c2ccc3c(c2)OCO3)N1
CBK674648	EE5503672	chem_reg	4008457	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(CN(Cc2ccco2)C(O)c2cn(C)c(=O)[nH]2)s1	Cc1ccc(CN(Cc2ccco2)C(=O)C2CN(C)C(=O)N2)s1
CBK674986	EE5510014	chem_reg	4008798	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(S(=O)(=O)N(C)C)cc1NC(O)c1ccc(=O)[nH]n1	Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C1=NNC(=O)CC1
CBK675392	EE5510432	chem_reg	4009216	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1Nc2cn(CCCO)c(O)c2C(c2ccc(Cl)cc2)N1	O=C1N=C2CN(CCCO)C(=O)C2C(c2ccc(Cl)cc2)N1
CBK675420	EE5510462	chem_reg	4009246	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOCCCn1cc2c(c1O)C(c1ccc(OC)cc1)NC(=O)N2	CCOCCCN1CC2=NC(=O)NC(c3ccc(OC)cc3)C2C1=O
CBK676143	EE5500201	chem_reg	4009984	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1c(C(O)NC2CCCN(c3ncccn3)C2)[nH]c2cccc(O)c12	Cc1c(C(=O)NC2CCCN(c3ncccn3)C2)[nH]c2c1C(=O)CCC2
CBK676682	EE5500747	chem_reg	4010530	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)NCC2CCN(c3ccc(Cl)cc3)C2)ccc1=O	CN1N=C(C(=O)NCC2CCN(c3ccc(Cl)cc3)C2)CCC1=O
CBK676933	EE5507003	chem_reg	4010785	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cc(C2NC(=O)Nc3cn(CCCO)c(O)c32)cc(OC)c1OC	COc1cc(C2NC(=O)N=C3CN(CCCO)C(=O)C32)cc(OC)c1OC
CBK676934	EE5507004	chem_reg	4010786	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C2NC(=O)Nc3cn(CCCO)c(O)c32)cc1	COc1ccc(C2NC(=O)N=C3CN(CCCO)C(=O)C32)cc1
CBK676935	EE5507005	chem_reg	4010787	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1Nc2cn(CCCO)c(O)c2C(c2cccc(F)c2)N1	O=C1N=C2CN(CCCO)C(=O)C2C(c2cccc(F)c2)N1
CBK677186	EE5522249	chem_reg	4011041	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		NC(=O)c1cc(C(O)NC2(c3ccccc3)CCC2)nn1-c1ccccc1	NC(=O)C1CC(C(=O)NC2(c3ccccc3)CCC2)=NN1c1ccccc1
CBK677686	EE5522749	chem_reg	4011541	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1Nc2cn(CCO)c(O)c2C(c2ccc(F)cc2)N1	O=C1N=C2CN(CCO)C(=O)C2C(c2ccc(F)cc2)N1
CBK677938	EE5526004	chem_reg	4011795	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=O)N=C(C(O)c1cccs1)S(=O)(=O)c1ccc(C)cc1	CC(=O)NC(C(=O)c1cccs1)S(=O)(=O)c1ccc(C)cc1
CBK678623	EE5526702	chem_reg	4012493	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1cc(NC(O)c2cc(C(N)=O)n(-c3ccccc3)n2)ccc1=O	Cn1cc(NC(=O)C2=NN(c3ccccc3)C(C(N)=O)C2)ccc1=O
CBK679389	EE5525495	chem_reg	4013285	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(C)C(CNC(O)c1ccc(=O)n(C)n1)c1cccs1	CN1N=C(C(=O)NCC(c2cccs2)N(C)C)CCC1=O
CBK679508	EE5525615	chem_reg	4013405	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)(C)N=C(NC(=O)c1ccccc1)C(O)c1ccccc1	CC(C)(C)NC(NC(=O)c1ccccc1)C(=O)c1ccccc1
CBK680479	EE5524599	chem_reg	4014388	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cc(Cl)c(C)cc1NC(=O)CCC1C(C)=NS(=O)(=O)N=C1C	COc1cc(Cl)c(C)cc1NC(=O)CCC1=C(C)NS(=O)(=O)N=C1C
CBK680485	EE5524606	chem_reg	4014395	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cc(C2NC(=O)Nc3cn(CCC(C)C)c(O)c32)cc(OC)c1OC	COc1cc(C2NC(=O)N=C3CN(CCC(C)C)C(=O)C32)cc(OC)c1OC
CBK680643	EE5524767	chem_reg	4014556	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCCn1cc2c(c1O)C(c1ccc(SC)cc1)NC(=O)N2	COCCCN1CC2=NC(=O)NC(c3ccc(SC)cc3)C2C1=O
CBK680664	EE5524791	chem_reg	4014580	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C(NC(O)c2ccc(=O)n(C)n2)c2nccn2C)cc1	COc1ccc(C(NC(=O)C2=NN(C)C(=O)CC2)c2nccn2C)cc1
CBK680672	EE5524799	chem_reg	4014588	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(OC)c(S(=O)(=O)N2CCN(C(O)c3ccc(=O)n(-c4ccccc4)n3)CC2)c1	COc1ccc(OC)c(S(=O)(=O)N2CCN(C(=O)C3=NN(c4ccccc4)C(=O)CC3)CC2)c1
CBK681267	EE5527408	chem_reg	4015196	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(Cc1cccc(C#N)c1)C(O)c1ncc(=O)n(-c2ccccc2)n1	CN(Cc1cccc(C#N)c1)C(=O)C1=NCC(=O)N(c2ccccc2)N1
CBK681371	EE5527514	chem_reg	4015302	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(NC(O)c1ccc(=O)n(-c2ccccc2)n1)C1CC1	CC(NC(=O)C1=NN(c2ccccc2)C(=O)CC1)C1CC1
CBK681621	EE5527772	chem_reg	4015560	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cc(C)n(CC(C)CNC(O)c2ccc(=O)[nH]n2)n1	Cc1cc(C)n(CC(C)CNC(=O)C2=NNC(=O)CC2)n1
CBK681636	EE5527788	chem_reg	4015576	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C(NC(O)c2ccc(=O)[nH]n2)C2CC2)cc1	COc1ccc(C(NC(=O)C2=NNC(=O)CC2)C2CC2)cc1
CBK682129	EE5532293	chem_reg	4016080	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C(CNC(O)c2ccc(=O)n(C)n2)N(C)C)cc1	COc1ccc(C(CNC(=O)C2=NN(C)C(=O)CC2)N(C)C)cc1
CBK682842	EE5530041	chem_reg	4016827	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=O)c1ccccc1NC(O)c1ccc(=O)n(C2CCS(=O)(=O)C2)n1	CC(=O)c1ccccc1NC(=O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK683210	EE5530428	chem_reg	4017214	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)CCn1cc2c(c1O)C(c1cccc(F)c1)NC(=O)N2	CC(C)CCN1CC2=NC(=O)NC(c3cccc(F)c3)C2C1=O
CBK683211	EE5530429	chem_reg	4017215	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1Nc2cn(CCO)c(O)c2C(c2cccc(F)c2)N1	O=C1N=C2CN(CCO)C(=O)C2C(c2cccc(F)c2)N1
CBK683272	EE5530498	chem_reg	4017284	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)NC2CCSc3ccc(F)cc32)ccc1=O	CN1N=C(C(=O)NC2CCSc3ccc(F)cc32)CCC1=O
CBK683275	EE5530501	chem_reg	4017287	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C(C)NC(O)c2ccc(=O)n(C)n2)cc1F	COc1ccc(C(C)NC(=O)C2=NN(C)C(=O)CC2)cc1F
CBK683799	EE5529029	chem_reg	4017814	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(-n2nc(C(O)NC(C)c3ccc4[nH]c(=O)[nH]c4c3)ncc2=O)cc1	Cc1ccc(N2N=C(C(=O)NC(C)c3ccc4[nH]c(=O)[nH]c4c3)NCC2=O)cc1
CBK683850	EE5529081	chem_reg	4017866	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(O)CCNC(O)c1ccc(=O)n(C)n1	CC(O)CCNC(=O)C1=NN(C)C(=O)CC1
CBK683910	EE5529141	chem_reg	4017926	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CNC(=O)c1cc2cc(NC(O)c3cn(C)c(=O)[nH]3)ccc2[nH]1	CNC(=O)c1cc2cc(NC(=O)C3CN(C)C(=O)N3)ccc2[nH]1
CBK684023	EE5529255	chem_reg	4018040	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1c(C(O)NCC2CNCCCO2)[nH]c2cccc(O)c12	Cc1c(C(=O)NCC2CNCCCO2)[nH]c2c1C(=O)CCC2
CBK684107	EE5533714	chem_reg	4031505	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(CN1CCCC1c1ccc2c(c1)OCCO2)NC(=O)Nc1ccccc1	O=C(CN1CCCC1c1ccc2c(c1)OCCO2)NC(=O)NC1CCCCC1
CBK684233	EE5529470	chem_reg	4018255	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCn1cc2c(c1O)C(c1ccc(OC)cc1)NC(=O)N2	COCCN1CC2=NC(=O)NC(c3ccc(OC)cc3)C2C1=O
CBK684239	EE5529476	chem_reg	4018261	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCC(=O)N1N=C(c2ccccc2)CC1c1ccc(NS(C)(=O)=O)c(C)c1	COCC(=O)N1NC(c2ccccc2)=CC1c1ccc(NS(C)(=O)=O)c(C)c1
CBK684403	EE5529650	chem_reg	4018435	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1Nc2cn(CCCc3ccccc3)c(O)c2C(c2ccccc2)N1	O=C1N=C2CN(CCCc3ccccc3)C(=O)C2C(c2ccccc2)N1
CBK684640	EE5529890	chem_reg	4018675	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCCC1C(=O)NCCN1C(O)c1ccc(=O)n(C)n1	CCCCC1C(=O)NCCN1C(=O)C1=NN(C)C(=O)CC1
CBK684740	EE5529992	chem_reg	4018777	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(NC(=O)CN(C)C(O)c2ccc(=O)n(C)n2)cc1	COc1ccc(NC(=O)CN(C)C(=O)C2=NN(C)C(=O)CC2)cc1
CBK685373	EE5528634	chem_reg	4019418	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(NC(=O)Nc2cccc3c2CCN(C(O)c2ccc(O)[nH]2)C3)cc1	Cc1ccc(NC(=O)Nc2cccc3c2CCN(C(=O)C2CCC(=O)N2)C3)cc1
CBK685840	EE5531107	chem_reg	4019890	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)NC2CC(=O)N(c3ccccc3Cl)C2)ccc1=O	CN1N=C(C(=O)NC2CC(=O)N(c3ccccc3Cl)C2)CCC1=O
CBK686631	EE5531917	chem_reg	4020700	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)C1CN(C(O)c2ccc(=O)n(CCO)n2)c2ccccc21	CC(C)C1CN(C(=O)C2=NN(CCO)C(=O)CC2)c2ccccc21
CBK687161	EE5516441	chem_reg	4021232	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=O)c1cc(C(O)N2CCN(CC(=O)Nc3cc(C)on3)CC2)nn1-c1ccccc1	CC(=O)C1CC(C(=O)N2CCN(CC(=O)Nc3cc(C)on3)CC2)=NN1c1ccccc1
CBK687429	EE5516710	chem_reg	4021501	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCONC(O)c1ccc(=O)n(Cc2ccc(F)cc2)n1	CCONC(=O)C1=NN(Cc2ccc(F)cc2)C(=O)CC1
CBK688282	EE5511578	chem_reg	4022368	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCC(CNC(O)c1ccc(=O)n(C)n1)c1ccccc1	CCC(CNC(=O)C1=NN(C)C(=O)CC1)c1ccccc1
CBK689042	EE5512351	chem_reg	4023140	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]cc(C(O)NCCCc2nc3c(s2)CCCC3)[nH]1	O=C1NCC(C(=O)NCCCc2nc3c(s2)CCCC3)N1
CBK689500	EE5512813	chem_reg	4023602	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1CC(NC(O)c2ccc(=O)n(Cc3ccc(F)cc3)n2)CN1	O=C1CC(NC(=O)C2=NN(Cc3ccc(F)cc3)C(=O)CC2)CN1
CBK689613	EE5512926	chem_reg	4023715	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC1=NS(=O)(=O)N=C(C)C1CCC(=O)N(C)Cc1ccccc1	CC1=NS(=O)(=O)NC(C)=C1CCC(=O)N(C)Cc1ccccc1
CBK689920	EE5520238	chem_reg	4024026	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(C)c(N2CCN(C(O)c3ccc(O)[nH]3)CC2)c1	Cc1ccc(C)c(N2CCN(C(=O)C3CCC(=O)N3)CC2)c1
CBK689998	EE5520316	chem_reg	4024104	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		C#CCNC(O)c1ccc(=O)n(-c2cc(C)ccc2C)n1	C#CCNC(=O)C1=NN(c2cc(C)ccc2C)C(=O)CC1
CBK690048	EE5520366	chem_reg	4024154	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCN(Cc1ccc2c(c1)OCO2)C(O)c1ccc(=O)n(C2CCS(=O)(=O)C2)n1	CCN(Cc1ccc2c(c1)OCO2)C(=O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK690080	EE5520399	chem_reg	4024187	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOCc1ccccc1CNC(O)c1ccc(=O)n(C)n1	CCOCc1ccccc1CNC(=O)C1=NN(C)C(=O)CC1
CBK690093	EE5520415	chem_reg	4024203	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cccc(-n2nc(C(O)N(C)c3ccccc3)ccc2=O)c1	Cc1cccc(N2N=C(C(=O)N(C)c3ccccc3)CCC2=O)c1
CBK690911	EE5521238	chem_reg	4025025	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(-n2nc(C(O)NC(C)Cc3ccco3)ncc2=O)cc1	Cc1ccc(N2N=C(C(=O)NC(C)Cc3ccco3)NCC2=O)cc1
CBK690922	EE5521251	chem_reg	4025038	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)N(CC2CCOC2)C2CC2)nn1-c1ccccc1	O=C1CCC(C(=O)N(CC2CCOC2)C2CC2)=NN1c1ccccc1
CBK691682	EE5517034	chem_reg	4025820	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C1CC1)N(C)C(O)c1ccc(=O)n(C)n1	CC(C1CC1)N(C)C(=O)C1=NN(C)C(=O)CC1
CBK691815	EE5517169	chem_reg	4025955	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCN1C(=O)C(=NC(=O)c2ccccc2)CCC1(O)C(F)(F)F	COCCN1C(=O)C(NC(=O)c2ccccc2)=CCC1(O)C(F)(F)F
CBK691847	EE5517201	chem_reg	4025987	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cnc(C(NC(O)c2ccc(=O)n(C)n2)C2CC2)s1	Cc1cnc(C(NC(=O)C2=NN(C)C(=O)CC2)C2CC2)s1
CBK691918	EE5517272	chem_reg	4026058	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cc(C)cc(OCCN(C)C(O)c2ccc(=O)n(C)n2)c1	Cc1cc(C)cc(OCCN(C)C(=O)C2=NN(C)C(=O)CC2)c1
CBK692288	EE5517646	chem_reg	4026432	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(CCn2cc3c(c2O)C(c2ccc(OC)cc2)NC(=O)N3)cc1	COc1ccc(CCN2CC3=NC(=O)NC(c4ccc(OC)cc4)C3C2=O)cc1
CBK692923	EE5515297	chem_reg	4027082	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccccc2F)nn1C1CCS(=O)(=O)C1	O=C(Nc1ccccc1F)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK693041	EE5515420	chem_reg	4027205	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCc1ccc(CN2CCN(C(O)c3ccc(O)[nH]3)CC2)s1	CCc1ccc(CN2CCN(C(=O)C3CCC(=O)N3)CC2)s1
CBK693222	EE5515603	chem_reg	4027388	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(C)C(CNC(O)c1ccc(=O)n(C)n1)c1ccsc1	CN1N=C(C(=O)NCC(c2ccsc2)N(C)C)CCC1=O
CBK693233	EE5515614	chem_reg	4027399	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(C)C(CNC(O)c1ccc(=O)n(C)n1)c1ccco1	CN1N=C(C(=O)NCC(c2ccco2)N(C)C)CCC1=O
CBK693249	EE5515630	chem_reg	4027415	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cc(C(C)NC(O)c2ccc(=O)n(C)n2)ccc1OC(C)C	COc1cc(C(C)NC(=O)C2=NN(C)C(=O)CC2)ccc1OC(C)C
CBK693252	EE5515633	chem_reg	4027418	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cccc(C(CNC(O)c2ccc(=O)n(C)n2)N(C)C)c1	COc1cccc(C(CNC(=O)C2=NN(C)C(=O)CC2)N(C)C)c1
CBK693879	EE5514280	chem_reg	4028064	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccc(F)cc2Cl)nn1C1CCS(=O)(=O)C1	O=C(Nc1ccc(F)cc1Cl)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK694044	EE5514456	chem_reg	4028240	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]cc(C(O)Nc2cccnc2N2CCSCC2)[nH]1	O=C1NCC(C(=O)Nc2cccnc2N2CCSCC2)N1
CBK694045	EE5514457	chem_reg	4028241	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]cc(C(O)NCc2cccc(COCc3ccccc3)c2)[nH]1	O=C1NCC(C(=O)NCc2cccc(COCc3ccccc3)c2)N1
CBK694201	EE5514614	chem_reg	4028398	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)N2CCOCC3(CCCC3)C2)nn1C1CCS(=O)(=O)C1	O=C(C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1)N1CCOCC2(CCCC2)C1
CBK694336	EE5514753	chem_reg	4028537	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(CCn2cc3c(c2O)C(c2cccs2)NC(=O)N3)cc1	COc1ccc(CCN2CC3=NC(=O)NC(c4cccs4)C3C2=O)cc1
CBK694657	EE5518082	chem_reg	4028865	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1ccc(C(O)Nc2ccccc2Nc2c(F)cccc2F)[nH]1	O=C1CCC(C(=O)Nc2ccccc2Nc2c(F)cccc2F)N1
CBK694956	EE5518398	chem_reg	4029181	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCOc1ccc(C(C)NC(O)c2ccc(=O)n(C)n2)cc1OC	CCCOc1ccc(C(C)NC(=O)C2=NN(C)C(=O)CC2)cc1OC
